"index","language","sentimentPolarity","sentimentLabel","usedChars"
"50364","cs","-1","negative","303"
"37648","cs","-1","negative","155"
"41917","cs","1","positive","100"
"12693","cs","0","neutral","100"
"43256","cs","-1","negative","162"
"55625","cs","0","neutral","100"
"48545","cs","0","neutral","100"
"4952","cs","-1","negative","148"
"19136","cs","1","positive","100"
"14288","cs","0","neutral","100"
"16888","cs","0","neutral","100"
"49658","cs","1","positive","163"
"68233","cs","1","positive","100"
"66112","cs","0","neutral","100"
"62946","cs","1","positive","100"
"26034","cs","0","neutral","100"
"43320","cs","0","neutral","100"
"7678","cs","0","neutral","100"
"25047","cs","0","neutral","195"
"16557","cs","1","positive","100"
"31968","cs","0","neutral","100"
"45563","cs","0","neutral","105"
"20754","cs","1","positive","100"
"34791","cs","0","neutral","100"
"66149","cs","0","neutral","100"
"61346","cs","0","neutral","108"
"22966","cs","1","positive","100"
"62947","cs","0","neutral","100"
"8840","cs","0","neutral","100"
"49223","cs","1","positive","2135"
"12237","cs","0","neutral","100"
"18596","cs","-1","negative","100"
"52040","cs","0","neutral","100"
"56990","cs","-1","negative","100"
"30013","cs","1","positive","109"
"8157","cs","1","positive","100"
"68983","cs","1","positive","100"
"64522","cs","1","positive","100"
"26209","cs","1","positive","100"
"15281","cs","0","neutral","202"
"5200","cs","0","neutral","100"
"45925","cs","-1","negative","100"
"5108","cs","-1","negative","100"
"71","cs","1","positive","111"
"28891","cs","0","neutral","100"
"18693","cs","0","neutral","100"
"17278","cs","1","positive","137"
"60443","cs","0","neutral","100"
"62970","cs","0","neutral","100"
"19669","cs","0","neutral","100"
"19198","cs","1","positive","100"
"67611","cs","1","positive","100"
"49981","cs","1","positive","100"
"9722","cs","0","neutral","100"
"2335","cs","1","positive","140"
"32687","cs","0","neutral","100"
"7550","cs","1","positive","100"
"36418","cs","-1","negative","100"
"21581","cs","1","positive","100"
"7273","cs","0","neutral","100"
"16962","cs","1","positive","118"
"69335","cs","0","neutral","136"
"63259","cs","0","neutral","100"
"55623","cs","1","positive","100"
"67730","cs","1","positive","100"
"32966","cs","1","positive","219"
"64211","cs","0","neutral","100"
"38986","cs","0","neutral","100"
"23987","cs","-1","negative","100"
"36834","cs","-1","negative","126"
"913","cs","1","positive","100"
"21949","cs","0","neutral","100"
"18806","cs","0","neutral","190"
"17302","cs","1","positive","759"
"3505","cs","0","neutral","100"
"59012","cs","1","positive","412"
"52033","cs","1","positive","184"
"17147","cs","1","positive","132"
"4441","cs","0","neutral","100"
"59671","cs","1","positive","100"
"5060","cs","1","positive","302"
"32660","cs","0","neutral","100"
"43412","cs","0","neutral","100"
"37101","cs","0","neutral","100"
"61649","cs","0","neutral","100"
"11779","cs","0","neutral","126"
"4563","cs","0","neutral","100"
"42597","cs","0","neutral","100"
"30466","cs","0","neutral","100"
"57969","cs","0","neutral","355"
"43858","cs","0","neutral","100"
"64835","cs","1","positive","100"
"29788","cs","1","positive","200"
"61818","cs","0","neutral","100"
"23397","cs","1","positive","100"
"15014","cs","-1","negative","202"
"65450","cs","1","positive","100"
"36512","cs","0","neutral","100"
"2292","cs","1","positive","117"
"32446","cs","0","neutral","100"
"55833","cs","1","positive","102"
"17028","cs","0","neutral","100"
"43056","cs","1","positive","100"
"35386","cs","0","neutral","100"
"24257","cs","-1","negative","100"
"4033","cs","0","neutral","100"
"58893","cs","0","neutral","120"
"14714","cs","0","neutral","100"
"37004","cs","0","neutral","100"
"47807","cs","0","neutral","479"
"31957","cs","0","neutral","100"
"4835","cs","0","neutral","112"
"68055","cs","1","positive","100"
"38418","cs","0","neutral","100"
"21216","cs","0","neutral","100"
"2355","cs","0","neutral","100"
"38030","cs","-1","negative","100"
"6269","cs","0","neutral","100"
"63873","cs","0","neutral","100"
"53800","cs","0","neutral","146"
"39735","cs","0","neutral","100"
"17624","cs","1","positive","100"
"39632","cs","1","positive","100"
"1430","cs","1","positive","232"
"33485","cs","1","positive","121"
"45094","cs","0","neutral","322"
"38697","cs","1","positive","100"
"51106","cs","0","neutral","318"
"33461","cs","1","positive","117"
"52860","cs","1","positive","100"
"11574","cs","1","positive","152"
"69313","cs","0","neutral","104"
"22496","cs","0","neutral","100"
"38041","cs","0","neutral","100"
"32412","cs","0","neutral","100"
"3803","cs","0","neutral","100"
"58379","cs","-1","negative","100"
"29496","cs","1","positive","100"
"67137","cs","1","positive","100"
"36708","cs","0","neutral","100"
"6669","cs","1","positive","167"
"2974","cs","-1","negative","100"
"56278","cs","-1","negative","100"
"28542","cs","0","neutral","100"
"1815","cs","1","positive","102"
"69942","cs","0","neutral","100"
"65726","cs","1","positive","100"
"64520","cs","0","neutral","100"
"53209","cs","1","positive","134"
"32409","cs","0","neutral","100"
"43996","cs","0","neutral","1040"
"22629","cs","0","neutral","100"
"59338","cs","0","neutral","100"
"23766","cs","0","neutral","100"
"36176","cs","0","neutral","100"
"47326","cs","0","neutral","100"
"25006","cs","-1","negative","100"
"52964","cs","-1","negative","100"
"26068","cs","0","neutral","120"
"23902","cs","1","positive","100"
"10170","cs","1","positive","100"
"35229","cs","1","positive","144"
"11672","cs","0","neutral","100"
"48669","cs","1","positive","255"
"61554","cs","-1","negative","100"
"13731","cs","1","positive","100"
"54432","cs","0","neutral","117"
"4534","cs","0","neutral","100"
"5053","cs","0","neutral","100"
"32060","cs","1","positive","339"
"3574","cs","1","positive","100"
"27368","cs","0","neutral","100"
"53107","cs","0","neutral","100"
"61888","cs","1","positive","100"
"8310","cs","1","positive","100"
"14992","cs","0","neutral","100"
"8731","cs","1","positive","113"
"39370","cs","1","positive","100"
"19440","cs","0","neutral","100"
"54876","cs","1","positive","148"
"22357","cs","0","neutral","100"
"2526","cs","0","neutral","100"
"34966","cs","1","positive","100"
"36707","cs","1","positive","100"
"69545","cs","-1","negative","216"
"69924","cs","1","positive","100"
"33363","cs","1","positive","100"
"57002","cs","1","positive","100"
"47332","cs","0","neutral","109"
"30129","cs","0","neutral","100"
"15539","cs","0","neutral","100"
"14540","cs","0","neutral","291"
"67388","cs","1","positive","100"
"69970","cs","-1","negative","100"
"14604","cs","0","neutral","100"
"63533","cs","0","neutral","560"
"21776","cs","1","positive","100"
"2036","cs","1","positive","100"
"26563","cs","0","neutral","100"
"69464","cs","0","neutral","304"
"65071","cs","-1","negative","100"
"23702","cs","1","positive","100"
"61707","cs","0","neutral","101"
"7441","cs","0","neutral","100"
"9085","cs","0","neutral","100"
"28916","cs","0","neutral","100"
"15363","cs","1","positive","131"
"60834","cs","0","neutral","126"
"66810","cs","1","positive","247"
"24525","cs","1","positive","100"
"55107","cs","1","positive","483"
"61808","cs","0","neutral","100"
"32859","cs","0","neutral","100"
"62804","cs","0","neutral","229"
"53137","cs","-1","negative","100"
"32233","cs","1","positive","135"
"51760","cs","-1","negative","139"
"20355","cs","0","neutral","100"
"63371","cs","0","neutral","100"
"41784","cs","1","positive","100"
"65694","cs","0","neutral","115"
"48806","cs","1","positive","100"
"41303","cs","1","positive","100"
"19324","cs","1","positive","100"
"46696","cs","-1","negative","100"
"36719","cs","0","neutral","100"
"62331","cs","0","neutral","100"
"21861","cs","0","neutral","100"
"33338","cs","1","positive","100"
"49585","cs","1","positive","100"
"62949","cs","1","positive","160"
"11189","cs","0","neutral","122"
"26555","cs","1","positive","100"
"57621","cs","0","neutral","100"
"41030","cs","1","positive","100"
"7683","cs","0","neutral","100"
"3569","cs","-1","negative","100"
"34927","cs","-1","negative","203"
"45545","cs","1","positive","356"
"38446","cs","1","positive","100"
"15903","cs","1","positive","186"
"17657","cs","1","positive","604"
"58357","cs","1","positive","100"
"51821","cs","0","neutral","100"
"70105","cs","0","neutral","100"
"44381","cs","0","neutral","100"
"30661","cs","1","positive","242"
"60646","cs","1","positive","100"
"49022","cs","0","neutral","100"
"22381","cs","0","neutral","100"
"17596","cs","1","positive","299"
"28232","cs","0","neutral","100"
"62952","cs","0","neutral","100"
"53496","cs","0","neutral","100"
"4408","cs","1","positive","100"
"20078","cs","0","neutral","218"
"49625","cs","1","positive","100"
"5380","cs","0","neutral","100"
"11115","cs","-1","negative","120"
"48869","cs","0","neutral","129"
"69519","cs","1","positive","100"
"25787","cs","0","neutral","100"
"38112","cs","1","positive","202"
"40990","cs","1","positive","248"
"45655","cs","1","positive","115"
"27138","cs","0","neutral","100"
"18467","cs","1","positive","140"
"27495","cs","-1","negative","196"
"37210","cs","1","positive","172"
"3121","cs","0","neutral","100"
"49547","cs","-1","negative","139"
"23099","cs","1","positive","100"
"24998","cs","0","neutral","100"
"57283","cs","0","neutral","101"
"38162","cs","0","neutral","100"
"58970","cs","1","positive","112"
"67417","cs","0","neutral","100"
"45441","cs","0","neutral","100"
"19997","cs","0","neutral","100"
"62180","cs","1","positive","100"
"33529","cs","0","neutral","614"
"41826","cs","0","neutral","100"
"16766","cs","0","neutral","100"
"23602","cs","0","neutral","100"
"13928","cs","1","positive","100"
"56851","cs","1","positive","265"
"1522","cs","0","neutral","100"
"4624","cs","0","neutral","100"
"63796","cs","1","positive","138"
"19173","cs","1","positive","128"
"68123","cs","0","neutral","100"
"37702","cs","0","neutral","630"
"10088","cs","0","neutral","212"
"39808","cs","1","positive","100"
"6892","cs","0","neutral","100"
"27129","cs","0","neutral","113"
"18364","cs","-1","negative","100"
"69802","cs","0","neutral","169"
"13291","cs","1","positive","106"
"38709","cs","0","neutral","100"
"57038","cs","1","positive","100"
"65348","cs","1","positive","122"
"42784","cs","0","neutral","134"
"63404","cs","-1","negative","138"
"44527","cs","0","neutral","139"
"7181","cs","1","positive","100"
"22586","cs","0","neutral","100"
"18587","cs","-1","negative","201"
"43739","cs","1","positive","100"
"49699","cs","0","neutral","100"
"40032","cs","0","neutral","100"
"39988","cs","0","neutral","100"
"55590","cs","1","positive","100"
"68739","cs","-1","negative","113"
"35824","cs","0","neutral","100"
"14559","cs","-1","negative","161"
"65481","cs","1","positive","132"
"37080","cs","1","positive","239"
"32214","cs","1","positive","100"
"40562","cs","1","positive","100"
"21325","cs","0","neutral","100"
"1392","cs","0","neutral","100"
"9690","cs","0","neutral","235"
"2568","cs","0","neutral","447"
"47813","cs","1","positive","1004"
"64287","cs","0","neutral","100"
"65005","cs","1","positive","100"
"64142","cs","0","neutral","100"
"33518","cs","1","positive","100"
"31277","cs","0","neutral","100"
"63937","cs","0","neutral","100"
"41776","cs","1","positive","100"
"10418","cs","1","positive","133"
"15795","cs","1","positive","100"
"64991","cs","-1","negative","200"
"48421","cs","0","neutral","120"
"4338","cs","0","neutral","308"
"33867","cs","0","neutral","100"
"49683","cs","1","positive","100"
"55763","cs","1","positive","120"
"59508","cs","0","neutral","100"
"67443","cs","1","positive","100"
"50481","cs","1","positive","100"
"457","cs","1","positive","189"
"5940","cs","1","positive","100"
"11481","cs","0","neutral","100"
"35770","cs","0","neutral","100"
"61822","cs","0","neutral","100"
"48565","cs","0","neutral","100"
"54012","cs","1","positive","100"
"1353","cs","0","neutral","100"
"12519","cs","1","positive","100"
"35447","cs","0","neutral","423"
"62722","cs","-1","negative","100"
"20781","cs","0","neutral","110"
"8653","cs","0","neutral","100"
"34120","cs","-1","negative","100"
"36384","cs","0","neutral","100"
"47480","cs","-1","negative","100"
"32721","cs","0","neutral","100"
"29155","cs","0","neutral","100"
"68940","cs","1","positive","100"
"17375","cs","0","neutral","100"
"70180","cs","0","neutral","100"
"59365","cs","0","neutral","100"
"64993","cs","0","neutral","318"
"44510","cs","0","neutral","119"
"19890","cs","0","neutral","100"
"44985","cs","1","positive","100"
"54487","cs","0","neutral","100"
"49083","cs","1","positive","100"
"17722","cs","1","positive","121"
"30068","cs","1","positive","100"
"12307","cs","1","positive","100"
"8466","cs","0","neutral","100"
"386","cs","0","neutral","148"
"9031","cs","0","neutral","100"
"55405","cs","1","positive","100"
"20805","cs","-1","negative","100"
"56928","cs","0","neutral","100"
"17005","cs","1","positive","100"
"2144","cs","0","neutral","100"
"19500","cs","1","positive","100"
"10831","cs","0","neutral","262"
"64355","cs","1","positive","100"
"33449","cs","1","positive","100"
"13137","cs","0","neutral","100"
"3960","cs","1","positive","100"
"7167","cs","0","neutral","100"
"26286","cs","0","neutral","100"
"67270","cs","1","positive","283"
"8400","cs","0","neutral","312"
"23590","cs","0","neutral","100"
"28787","cs","0","neutral","203"
"27536","cs","0","neutral","859"
"14964","cs","0","neutral","127"
"15642","cs","-1","negative","100"
"7210","cs","0","neutral","110"
"26806","cs","0","neutral","100"
"59846","cs","-1","negative","199"
"37217","cs","1","positive","158"
"4584","cs","1","positive","134"
"57252","cs","0","neutral","100"
"19481","cs","0","neutral","100"
"50603","cs","-1","negative","207"
"50542","cs","1","positive","212"
"39238","cs","0","neutral","100"
"58152","cs","1","positive","129"
"791","cs","-1","negative","100"
"49919","cs","0","neutral","100"
"2421","cs","0","neutral","100"
"8885","cs","1","positive","100"
"5781","cs","0","neutral","100"
"31501","cs","0","neutral","100"
"13900","cs","0","neutral","100"
"52957","cs","-1","negative","100"
"14673","cs","0","neutral","100"
"58560","cs","0","neutral","100"
"22482","cs","0","neutral","100"
"57645","cs","1","positive","100"
"58414","cs","1","positive","206"
"63989","cs","-1","negative","374"
"27272","cs","1","positive","100"
"11603","cs","0","neutral","176"
"62342","cs","0","neutral","100"
"45948","cs","0","neutral","411"
"63299","cs","0","neutral","100"
"29852","cs","0","neutral","162"
"13721","cs","1","positive","100"
"45639","cs","-1","negative","182"
"93","cs","0","neutral","361"
"33182","cs","1","positive","120"
"34320","cs","1","positive","100"
"45192","cs","1","positive","183"
"22885","cs","0","neutral","100"
"66405","cs","0","neutral","100"
"63163","cs","1","positive","100"
"10","cs","-1","negative","100"
"42955","cs","0","neutral","200"
"38383","cs","-1","negative","128"
"24888","cs","0","neutral","357"
"28415","cs","1","positive","100"
"29754","cs","0","neutral","100"
"43931","cs","0","neutral","107"
"38706","cs","0","neutral","100"
"11834","cs","0","neutral","100"
"16050","cs","0","neutral","100"
"34175","cs","0","neutral","100"
"49887","cs","1","positive","100"
"30672","cs","1","positive","100"
